Part_Desc_,Rework,Work_Order_Qty,Case ID,label,Activity,Resource,Report_Type,Resource.1,Qty_Completed,Qty_for_MRB,activity_duration,Complete Timestamp,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases
Piston,Y,200.0,Case192,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,23.0,0.0,140.0,2012-02-16 12:50:00,770.0,2.0,3.0,12.0,64.0,52010.0,41.0,30.0
Ballnut,missing,30.0,Case223,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,18.0,0.0,20.0,2012-02-16 13:40:00,820.0,2.0,3.0,13.0,2968.0,34520.0,22.0,30.0
Ballnut,missing,26.0,Case43,regular,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,1.0,0.0,275.0,2012-02-16 13:46:00,826.0,2.0,3.0,13.0,797.0,797.0,2.0,30.0
Ballnut,missing,26.0,Case43,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0.0,0.0,35.0,2012-02-16 13:55:00,835.0,2.0,3.0,13.0,9.0,806.0,3.0,30.0
Ballnut,missing,10.0,Case75,deviant,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,10.0,0.0,38.0,2012-02-16 14:53:00,893.0,2.0,3.0,14.0,181.0,20433.0,9.0,30.0
Spur Gear,missing,69.0,Case12,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,69.0,0.0,1.0,2012-02-16 15:33:00,933.0,2.0,3.0,15.0,3054.0,30753.0,25.0,30.0
Cable Head,missing,51.0,Case29,deviant,Turning & Milling - Machine 10,ID4641,S,Machine 10 - Grinding,0.0,0.0,256.0,2012-02-16 15:56:00,956.0,2.0,3.0,15.0,2425.0,2425.0,2.0,30.0
Ballnut,missing,26.0,Case43,regular,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,7.0,0.0,96.0,2012-02-16 15:57:00,957.0,2.0,3.0,15.0,122.0,928.0,4.0,30.0
Punch Plate,Y,151.0,Case21,deviant,Final Inspection Q.C.,ID4618,D,Quality Check 1,0.0,0.0,33.0,2012-02-16 16:05:00,965.0,2.0,3.0,16.0,11491.0,50290.0,24.0,30.0
Socket,missing,40.0,Case61,deviant,Turning & Milling - Machine 9,ID3846,B,Machine 9 - Turning & Milling,0.0,0.0,258.0,2012-02-16 16:05:00,965.0,2.0,3.0,16.0,0.0,0.0,1.0,30.0
Cable Head,missing,250.0,Case178,regular,Grinding Rework - Machine 27,ID4872,D,Machine 27 - Grinding,0.0,0.0,299.0,2012-02-16 16:10:00,970.0,2.0,3.0,16.0,10401.0,65480.0,20.0,30.0
Socket,missing,40.0,Case61,deviant,Turning & Milling - Machine 9,ID3846,S,Machine 9 - Turning & Milling,1.0,0.0,60.0,2012-02-16 16:27:00,987.0,2.0,3.0,16.0,22.0,22.0,2.0,30.0
Socket,missing,40.0,Case61,deviant,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,3.0,0.0,62.0,2012-02-16 17:30:00,1050.0,2.0,3.0,17.0,63.0,85.0,3.0,30.0
Piston,Y,200.0,Case192,regular,Milling - Machine 14,ID4162,S,Machine 14 - Milling,0.0,0.0,354.0,2012-02-16 17:54:00,1074.0,2.0,3.0,17.0,304.0,52314.0,42.0,30.0
Ballnut,missing,26.0,Case43,regular,Turning & Milling - Machine 8,ID4219,D,Machine 8 - Turning & Milling,18.0,0.0,276.0,2012-02-16 21:03:00,1263.0,2.0,3.0,21.0,306.0,1234.0,5.0,30.0
Ring,missing,35.0,Case145,regular,Turning - Machine 8,ID4219,S,Machine 8 - Turning & Milling,2.0,0.0,218.0,2012-02-17 00:42:00,42.0,2.0,4.0,0.0,0.0,0.0,1.0,31.0
Spur Gear,missing,69.0,Case12,regular,Packing,ID4820,D,Packing,69.0,0.0,60.0,2012-02-17 01:00:00,60.0,2.0,4.0,1.0,567.0,31320.0,26.0,28.0
Ballnut,missing,30.0,Case223,regular,Packing,ID4820,D,Packing,0.0,0.0,60.0,2012-02-17 01:00:00,60.0,2.0,4.0,1.0,0.0,35200.0,23.0,28.0
Ballnut,missing,30.0,Case223,regular,Packing,ID4820,D,Packing,18.0,0.0,60.0,2012-02-17 01:00:00,60.0,2.0,4.0,1.0,680.0,35200.0,24.0,28.0
Cable Head,missing,10.0,Case3,regular,Packing,ID4820,D,Packing,10.0,0.0,60.0,2012-02-17 01:00:00,60.0,2.0,4.0,1.0,765.0,26341.0,15.0,28.0
Socket,missing,40.0,Case61,deviant,Turning & Milling - Machine 9,ID4932,D,Machine 9 - Turning & Milling,27.0,0.0,571.0,2012-02-17 06:46:00,406.0,2.0,4.0,6.0,796.0,881.0,4.0,28.0
Cable Head,missing,5.0,Case245,deviant,Round Grinding - Manual,ID4528,D,Machine 27 - Grinding,5.0,0.0,634.0,2012-02-17 06:54:00,414.0,2.0,4.0,6.0,1440.0,41177.0,15.0,27.0
Ballnut,missing,168.0,Case209,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,168.0,0.0,9.0,2012-02-17 08:07:00,487.0,2.0,4.0,8.0,2665.0,4407.0,7.0,27.0
Ballnut,missing,26.0,Case43,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,26.0,0.0,11.0,2012-02-17 08:22:00,502.0,2.0,4.0,8.0,679.0,1913.0,6.0,27.0
Ballnut,missing,10.0,Case75,deviant,Round Grinding - Machine 12,ID4872,S,Machine 12 - Grinding,0.0,0.0,90.0,2012-02-17 08:30:00,510.0,2.0,4.0,8.0,1057.0,21490.0,10.0,27.0
Piston,Y,200.0,Case192,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0.0,0.0,60.0,2012-02-17 10:30:00,630.0,2.0,4.0,10.0,996.0,53310.0,43.0,27.0
Socket,missing,40.0,Case61,deviant,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,9.0,0.0,206.0,2012-02-17 10:31:00,631.0,2.0,4.0,10.0,225.0,1106.0,5.0,27.0
Socket,missing,40.0,Case61,deviant,Turning & Milling Q.C.,ID4287,S,Quality Check 1,0.0,0.0,109.0,2012-02-17 11:49:00,709.0,2.0,4.0,11.0,78.0,1184.0,6.0,27.0
Ballnut,missing,10.0,Case75,deviant,Round Grinding - Machine 12,ID4872,D,Machine 12 - Grinding,0.0,0.0,240.0,2012-02-17 12:30:00,750.0,2.0,4.0,12.0,240.0,21730.0,11.0,27.0
Piston,Y,200.0,Case192,regular,Milling - Machine 14,ID4162,D,Machine 14 - Milling,0.0,0.0,360.0,2012-02-17 12:36:00,756.0,2.0,4.0,12.0,126.0,53436.0,44.0,27.0
Ring,missing,35.0,Case145,regular,Turning - Machine 8,ID0997,D,Machine 8 - Turning & Milling,27.0,0.0,332.0,2012-02-17 12:41:00,761.0,2.0,4.0,12.0,719.0,719.0,2.0,27.0
Cable Head,missing,51.0,Case29,deviant,Turning & Milling - Machine 10,ID3846,S,Machine 10 - Grinding,0.0,0.0,138.0,2012-02-17 12:50:00,770.0,2.0,4.0,12.0,1254.0,3679.0,3.0,27.0
Cable Head,missing,51.0,Case29,deviant,Turning & Milling - Machine 10,ID4641,D,Machine 10 - Grinding,24.0,0.0,1090.0,2012-02-18 07:00:00,420.0,2.0,5.0,7.0,1090.0,4769.0,4.0,27.0
Cable Head,missing,51.0,Case29,deviant,Turning & Milling - Machine 10,ID4641,D,Machine 10 - Grinding,17.0,0.0,900.0,2012-02-18 22:00:00,1320.0,2.0,5.0,22.0,900.0,5669.0,5.0,27.0
Punch Holder,missing,350.0,Case267,deviant,Round Grinding - Machine 3,ID4445,S,Machine 3 - Round Grinding,0.0,0.0,113.0,2012-02-19 00:10:00,10.0,2.0,6.0,0.0,18241.0,63732.0,53.0,27.0
Ballnut,missing,21.0,Case146,regular,Packing,ID4820,D,Packing,21.0,0.0,60.0,2012-02-19 01:00:00,60.0,2.0,6.0,1.0,0.0,0.0,1.0,28.0
Cable Head,missing,51.0,Case29,deviant,Turning & Milling - Machine 10,ID4641,D,Machine 10 - Grinding,7.0,0.0,324.0,2012-02-19 06:47:00,407.0,2.0,6.0,6.0,527.0,6196.0,6.0,28.0
Socket,missing,40.0,Case61,deviant,Turning & Milling - Machine 9,ID4641,S,Machine 9 - Turning & Milling,0.0,0.0,245.0,2012-02-19 06:50:00,410.0,2.0,6.0,6.0,2581.0,3765.0,7.0,28.0
Punch Holder,missing,350.0,Case267,deviant,Round Grinding - Machine 3,ID4445,D,Machine 3 - Round Grinding,42.0,0.0,405.0,2012-02-19 06:55:00,415.0,2.0,6.0,6.0,405.0,64137.0,54.0,28.0
Ring,missing,35.0,Case145,regular,Turning - Machine 8,ID4219,D,Machine 8 - Turning & Milling,0.0,0.0,27.0,2012-02-19 07:17:00,437.0,2.0,6.0,7.0,2556.0,3275.0,3.0,28.0
Punch Holder,missing,350.0,Case267,deviant,Round Grinding - Machine 3,ID0420,D,Machine 3 - Round Grinding,3.0,0.0,21.0,2012-02-19 07:20:00,440.0,2.0,6.0,7.0,25.0,64162.0,55.0,28.0
Ballnut,missing,21.0,Case146,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,21.0,0.0,100.0,2012-02-19 08:40:00,520.0,2.0,6.0,8.0,460.0,460.0,2.0,27.0
Ring,missing,35.0,Case145,regular,Turning - Machine 8,ID4219,D,Machine 8 - Turning & Milling,6.0,0.0,38.0,2012-02-19 10:17:00,617.0,2.0,6.0,10.0,180.0,3455.0,4.0,27.0
Bearing,missing,70.0,Case55,deviant,Turning & Milling Q.C.,ID4287,D,Quality Check 1,60.0,0.0,90.0,2012-02-19 10:30:00,630.0,2.0,6.0,10.0,9346.0,13962.0,10.0,27.0
Socket,missing,40.0,Case61,deviant,Turning & Milling - Machine 9,ID3846,S,Machine 9 - Turning & Milling,1.0,0.0,110.0,2012-02-19 10:53:00,653.0,2.0,6.0,10.0,243.0,4008.0,8.0,27.0
Ring,missing,10.0,Case66,regular,Turning - Machine 8,ID4219,S,Machine 8 - Turning & Milling,1.0,0.0,40.0,2012-02-19 10:58:00,658.0,2.0,6.0,10.0,0.0,0.0,1.0,28.0
Socket,missing,40.0,Case61,deviant,Turning & Milling Q.C.,ID4287,D,Quality Check 1,0.0,0.0,60.0,2012-02-19 11:30:00,690.0,2.0,6.0,11.0,37.0,4045.0,9.0,28.0
Ballnut,missing,10.0,Case75,deviant,Round Grinding - Machine 12,ID4528,D,Machine 12 - Grinding,10.0,0.0,160.0,2012-02-19 12:00:00,720.0,2.0,6.0,12.0,2850.0,24580.0,12.0,28.0
Socket,missing,40.0,Case61,deviant,Turning & Milling - Machine 9,ID3846,S,Machine 9 - Turning & Milling,1.0,0.0,90.0,2012-02-19 12:24:00,744.0,2.0,6.0,12.0,54.0,4099.0,10.0,28.0
Ballnut,missing,4.0,Case76,regular,Round Grinding - Machine 12,ID4528,D,Machine 12 - Grinding,4.0,0.0,30.0,2012-02-19 12:30:00,750.0,2.0,6.0,12.0,0.0,0.0,1.0,29.0
Ring,missing,10.0,Case66,regular,Turning - Machine 8,ID4219,D,Machine 8 - Turning & Milling,9.0,0.0,147.0,2012-02-19 13:26:00,806.0,2.0,6.0,13.0,148.0,148.0,2.0,29.0
Punch Holder,missing,350.0,Case267,deviant,Round Grinding - Machine 3,ID0420,D,Machine 3 - Round Grinding,23.0,0.0,276.0,2012-02-19 13:40:00,820.0,2.0,6.0,13.0,380.0,64542.0,56.0,29.0
Cable Head,missing,40.0,Case196,deviant,Grinding Rework - Machine 27,ID4528,D,Machine 27 - Grinding,0.0,0.0,117.0,2012-02-19 14:09:00,849.0,2.0,6.0,14.0,47410.0,47410.0,2.0,28.0
Ballnut,missing,26.0,Case43,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,26.0,0.0,15.0,2012-02-19 14:43:00,883.0,2.0,6.0,14.0,3261.0,5174.0,7.0,28.0
Spur Gear,missing,20.0,Case9,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0.0,0.0,100.0,2012-02-19 15:00:00,900.0,2.0,6.0,15.0,4530.0,28741.0,10.0,28.0
Adjusting Nut,missing,28.0,Case58,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,28.0,0.0,501.0,2012-02-19 15:11:00,911.0,2.0,6.0,15.0,10619.0,14635.0,5.0,28.0
Socket,missing,40.0,Case61,deviant,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,7.0,0.0,148.0,2012-02-19 15:14:00,914.0,2.0,6.0,15.0,170.0,4269.0,11.0,28.0
Ring,missing,10.0,Case66,regular,Turning Q.C.,ID4618,D,Quality Check 1,10.0,0.0,1.0,2012-02-19 15:53:00,953.0,2.0,6.0,15.0,147.0,295.0,3.0,28.0
Ring,missing,35.0,Case145,regular,Turning Q.C.,ID4618,D,Quality Check 1,35.0,0.0,1.0,2012-02-19 15:55:00,955.0,2.0,6.0,15.0,338.0,3793.0,5.0,28.0
Housing,missing,20.0,Case34,regular,Round Grinding - Machine 12,ID4528,S,Machine 12 - Grinding,0.0,0.0,81.0,2012-02-19 15:59:00,959.0,2.0,6.0,15.0,20219.0,30136.0,17.0,28.0
Ballnut,missing,9.0,Case62,regular,Turning & Milling - Machine 8,ID4219,S,Machine 8 - Turning & Milling,0.0,0.0,156.0,2012-02-19 16:03:00,963.0,2.0,6.0,16.0,0.0,0.0,1.0,29.0
Spur Gear,missing,10.0,Case39,regular,Round Grinding - Q.C.,ID4287,S,Quality Check 1,0.0,0.0,67.0,2012-02-19 16:07:00,967.0,2.0,6.0,16.0,4601.0,8685.0,13.0,28.0
Adjusting Nut,missing,28.0,Case58,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,28.0,0.0,75.0,2012-02-19 16:24:00,984.0,2.0,6.0,16.0,73.0,14708.0,6.0,28.0
Housing,missing,20.0,Case34,regular,Round Grinding - Machine 2,ID4528,D,Machine 2 - Round Grinding,0.0,0.0,111.0,2012-02-19 17:51:00,1071.0,2.0,6.0,17.0,112.0,30248.0,18.0,28.0
Cast,missing,198.0,Case44,deviant,Turn & Mill. & Screw Assem - Machine 10,ID4132,S,Machine 10 - Grinding,0.0,0.0,83.0,2012-02-19 17:52:00,1072.0,2.0,6.0,17.0,0.0,0.0,1.0,29.0
Piston,Y,200.0,Case192,regular,Turning & Milling - Machine 9,ID4162,D,Machine 9 - Turning & Milling,0.0,0.0,661.0,2012-02-19 18:46:00,1126.0,2.0,6.0,18.0,3250.0,56686.0,45.0,29.0
Piston,Y,200.0,Case192,regular,Milling - Machine 14,ID4162,D,Machine 14 - Milling,3.0,0.0,132.0,2012-02-19 21:00:00,1260.0,2.0,6.0,21.0,134.0,56820.0,46.0,29.0
Punch Holder,missing,350.0,Case267,deviant,Round Grinding - Machine 3,ID4445,S,Machine 3 - Round Grinding,0.0,0.0,432.0,2012-02-19 21:22:00,1282.0,2.0,6.0,21.0,462.0,65004.0,57.0,29.0
Cable Head,missing,5.0,Case251,regular,other,other,D,other,5.0,0.0,107.0,2012-02-19 23:29:00,1409.0,2.0,6.0,23.0,7682.0,60914.0,8.0,29.0
Socket,missing,40.0,Case61,deviant,Turning & Milling - Machine 9,ID4641,D,Machine 9 - Turning & Milling,12.0,0.0,269.0,2012-02-20 00:34:00,34.0,2.0,0.0,0.0,560.0,4829.0,12.0,29.0
Adjusting Nut,missing,28.0,Case58,regular,Packing,ID4820,D,Packing,28.0,0.0,60.0,2012-02-20 01:00:00,60.0,2.0,0.0,1.0,516.0,15224.0,7.0,28.0
Cable Head,missing,33.0,Case19,deviant,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,0.0,0.0,75.0,2012-02-20 01:15:00,75.0,2.0,0.0,1.0,26876.0,29345.0,6.0,28.0
Cast,missing,198.0,Case44,deviant,Turn & Mill. & Screw Assem - Machine 10,ID4641,S,Machine 10 - Grinding,1.0,0.0,428.0,2012-02-20 03:15:00,195.0,2.0,0.0,3.0,563.0,563.0,2.0,28.0
Ballnut,missing,9.0,Case62,regular,Turning & Milling - Machine 8,ID4219,B,Machine 8 - Turning & Milling,0.0,0.0,877.0,2012-02-20 06:41:00,401.0,2.0,0.0,6.0,878.0,878.0,2.0,28.0
Cast,missing,198.0,Case44,deviant,Turn & Mill. & Screw Assem - Machine 10,ID4641,D,Machine 10 - Grinding,12.0,0.0,215.0,2012-02-20 06:50:00,410.0,2.0,0.0,6.0,215.0,778.0,3.0,28.0
Punch Holder,missing,350.0,Case267,deviant,Round Grinding - Machine 3,ID4445,D,Machine 3 - Round Grinding,54.0,0.0,653.0,2012-02-20 06:52:00,412.0,2.0,0.0,6.0,570.0,65574.0,58.0,28.0
Punch Holder,missing,350.0,Case267,deviant,Round Grinding - Machine 3,ID0420,D,Machine 3 - Round Grinding,22.0,0.0,577.0,2012-02-20 07:00:00,420.0,2.0,0.0,7.0,8.0,65582.0,59.0,28.0
Spur Gear,missing,20.0,Case9,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,20.0,0.0,1.0,2012-02-20 09:08:00,548.0,2.0,0.0,9.0,1088.0,29829.0,11.0,28.0
Ballnut,missing,26.0,Case43,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,26.0,0.0,36.0,2012-02-20 10:24:00,624.0,2.0,0.0,10.0,1181.0,6355.0,8.0,28.0
Bearing,missing,70.0,Case55,deviant,Laser Marking - Machine 7,ID4882,D,Machine 7- Laser Marking,60.0,0.0,49.0,2012-02-20 10:38:00,638.0,2.0,0.0,10.0,1448.0,15410.0,11.0,28.0
Housing,missing,20.0,Case34,regular,Round Grinding - Machine 12,ID4528,D,Machine 12 - Grinding,11.0,0.0,211.0,2012-02-20 10:42:00,642.0,2.0,0.0,10.0,1011.0,31259.0,19.0,28.0
Ring,missing,10.0,Case66,regular,Flat Grinding - Machine 11,ID0998,D,Machine 11 - Grinding,10.0,0.0,57.0,2012-02-20 11:21:00,681.0,2.0,0.0,11.0,1168.0,1463.0,4.0,28.0
Cast,missing,198.0,Case44,deviant,Turn & Mill. & Screw Assem - Machine 10,ID4132,D,Machine 10 - Grinding,6.0,0.0,269.0,2012-02-20 11:36:00,696.0,2.0,0.0,11.0,286.0,1064.0,4.0,28.0
Ballnut,missing,26.0,Case43,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,26.0,0.0,60.0,2012-02-20 12:11:00,731.0,2.0,0.0,12.0,107.0,6462.0,9.0,28.0
Ballnut,missing,168.0,Case209,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,168.0,0.0,75.0,2012-02-20 12:37:00,757.0,2.0,0.0,12.0,4590.0,8997.0,8.0,28.0
Cable Head,missing,5.0,Case251,regular,Final Inspection Q.C.,ID4163,D,Quality Check 1,0.0,0.0,230.0,2012-02-20 12:50:00,770.0,2.0,0.0,12.0,801.0,61715.0,9.0,28.0
Cable Head,missing,150.0,Case179,deviant,other,ID4528,D,Machine 12 - Grinding,0.0,0.0,125.0,2012-02-20 12:50:00,770.0,2.0,0.0,12.0,52550.0,56999.0,4.0,28.0
Ballnut,missing,9.0,Case62,regular,Turning & Milling - Machine 8,ID4219,S,Machine 8 - Turning & Milling,1.0,0.0,377.0,2012-02-20 12:59:00,779.0,2.0,0.0,12.0,378.0,1256.0,3.0,28.0
Ballnut,missing,150.0,Case214,deviant,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,2.0,0.0,399.0,2012-02-20 13:50:00,830.0,2.0,0.0,13.0,0.0,0.0,1.0,29.0
Punch Holder,missing,350.0,Case267,deviant,Round Grinding - Machine 3,ID0420,D,Machine 3 - Round Grinding,41.0,0.0,505.0,2012-02-20 15:27:00,927.0,2.0,0.0,15.0,507.0,66089.0,60.0,29.0
Socket,missing,40.0,Case61,deviant,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,19.0,0.0,507.0,2012-02-20 15:27:00,927.0,2.0,0.0,15.0,893.0,5722.0,13.0,29.0
Ballnut,missing,9.0,Case62,regular,Turning & Milling - Machine 8,ID4219,B,Machine 8 - Turning & Milling,0.0,0.0,155.0,2012-02-20 15:35:00,935.0,2.0,0.0,15.0,156.0,1412.0,4.0,29.0
Ballnut,missing,150.0,Case214,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,9.0,0.0,121.0,2012-02-20 15:51:00,951.0,2.0,0.0,15.0,121.0,121.0,2.0,29.0
Cable Head,missing,33.0,Case19,deviant,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,31.0,0.0,38.0,2012-02-20 15:59:00,959.0,2.0,0.0,15.0,884.0,30229.0,7.0,29.0
Piston,Y,200.0,Case192,regular,Milling - Machine 14,ID4162,D,Machine 14 - Milling,2.0,0.0,94.0,2012-02-20 16:06:00,966.0,2.0,0.0,16.0,1146.0,57966.0,47.0,29.0
Cable Head,missing,185.0,Case225,deviant,Final Inspection Q.C.,ID4163,D,Quality Check 1,0.0,0.0,171.0,2012-02-20 16:11:00,971.0,2.0,0.0,16.0,10331.0,66259.0,51.0,28.0
Socket,missing,40.0,Case61,deviant,Turning & Milling Q.C.,ID4493,D,Quality Check 1,39.0,0.0,181.0,2012-02-20 16:49:00,1009.0,2.0,0.0,16.0,82.0,5804.0,14.0,28.0
Socket,missing,40.0,Case61,deviant,other,other,D,other,39.0,0.0,0.0,2012-02-20 16:54:00,1014.0,2.0,0.0,16.0,5.0,5809.0,15.0,28.0
Socket,missing,40.0,Case61,deviant,Turning & Milling Q.C.,ID4493,D,Quality Check 1,0.0,0.0,3.0,2012-02-20 16:55:00,1015.0,2.0,0.0,16.0,1.0,5810.0,16.0,27.0
Ballnut,missing,9.0,Case62,regular,Turning & Milling - Machine 8,ID4219,D,Machine 8 - Turning & Milling,8.0,0.0,91.0,2012-02-20 17:07:00,1027.0,2.0,0.0,17.0,92.0,1504.0,5.0,27.0
Ring,missing,35.0,Case145,regular,Flat Grinding - Machine 11,ID0998,D,Machine 11 - Grinding,35.0,0.0,378.0,2012-02-20 17:39:00,1059.0,2.0,0.0,17.0,1544.0,5337.0,6.0,27.0
Ballnut,missing,168.0,Case209,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,168.0,0.0,375.0,2012-02-20 17:39:00,1059.0,2.0,0.0,17.0,302.0,9299.0,9.0,27.0
Ballnut,missing,18.0,Case100,regular,Turning & Milling - Machine 8,ID4219,D,Machine 8 - Turning & Milling,7.0,0.0,48.0,2012-02-20 17:57:00,1077.0,2.0,0.0,17.0,0.0,0.0,1.0,28.0
Cast,missing,198.0,Case44,deviant,Turn & Mill. & Screw Assem - Machine 10,ID4132,D,Machine 10 - Grinding,15.0,0.0,268.0,2012-02-20 18:00:00,1080.0,2.0,0.0,18.0,384.0,1448.0,5.0,28.0
Ballnut,missing,150.0,Case214,deviant,Turning & Milling - Machine 6,ID4167,D,Machine 6 - Turning & Milling,2.0,0.0,277.0,2012-02-20 20:36:00,1236.0,2.0,0.0,20.0,285.0,406.0,3.0,28.0
Punch Holder,missing,350.0,Case267,deviant,Round Grinding - Machine 3,ID4445,D,Machine 3 - Round Grinding,0.0,0.0,75.0,2012-02-20 21:26:00,1286.0,2.0,0.0,21.0,359.0,66448.0,61.0,28.0
Punch Holder,missing,350.0,Case267,deviant,Round Grinding - Machine 3,ID4445,S,Machine 3 - Round Grinding,0.0,0.0,101.0,2012-02-20 21:53:00,1313.0,2.0,0.0,21.0,27.0,66475.0,62.0,28.0
Drill,missing,600.0,Case156,deviant,Turning & Milling - Machine 9,ID4641,S,Machine 9 - Turning & Milling,0.0,0.0,230.0,2012-02-20 23:50:00,1430.0,2.0,0.0,23.0,0.0,0.0,1.0,29.0
Ballnut,missing,26.0,Case43,regular,Packing,ID4820,D,Packing,0.0,0.0,60.0,2012-02-21 01:00:00,60.0,2.0,1.0,1.0,0.0,7231.0,10.0,26.0
Ballnut,missing,26.0,Case43,regular,Packing,ID4820,D,Packing,26.0,0.0,60.0,2012-02-21 01:00:00,60.0,2.0,1.0,1.0,769.0,7231.0,11.0,26.0
Ballnut,missing,10.0,Case75,deviant,Packing,ID4820,D,Packing,9.0,0.0,60.0,2012-02-21 01:00:00,60.0,2.0,1.0,1.0,2220.0,26800.0,13.0,26.0
Ballnut,missing,4.0,Case76,regular,Packing,ID4820,D,Packing,4.0,0.0,60.0,2012-02-21 01:00:00,60.0,2.0,1.0,1.0,2190.0,2190.0,2.0,26.0
Spur Gear,missing,20.0,Case9,regular,Packing,ID4820,D,Packing,20.0,0.0,60.0,2012-02-21 01:00:00,60.0,2.0,1.0,1.0,952.0,30781.0,12.0,26.0
Bearing,missing,70.0,Case55,deviant,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,0.0,0.0,75.0,2012-02-21 01:15:00,75.0,2.0,1.0,1.0,877.0,16287.0,12.0,26.0
Ballnut,missing,18.0,Case100,regular,Turning & Milling - Machine 8,ID4529,D,Machine 8 - Turning & Milling,11.0,0.0,240.0,2012-02-21 02:57:00,177.0,2.0,1.0,2.0,540.0,540.0,2.0,26.0
Ballnut,missing,150.0,Case214,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,47.0,0.0,600.0,2012-02-21 06:26:00,386.0,2.0,1.0,6.0,590.0,996.0,4.0,25.0
Piston,Y,200.0,Case192,regular,Milling - Machine 14,other,D,Machine 14 - Milling,7.0,0.0,502.0,2012-02-21 06:29:00,389.0,2.0,1.0,6.0,863.0,58829.0,48.0,25.0
Cast,missing,198.0,Case44,deviant,Turn & Mill. & Screw Assem - Machine 10,ID4641,D,Machine 10 - Grinding,15.0,0.0,595.0,2012-02-21 06:34:00,394.0,2.0,1.0,6.0,754.0,2202.0,6.0,25.0
Punch Holder,missing,350.0,Case267,deviant,Round Grinding - Machine 3,ID4445,D,Machine 3 - Round Grinding,60.0,0.0,535.0,2012-02-21 06:48:00,408.0,2.0,1.0,6.0,535.0,67010.0,63.0,25.0
Drill,missing,600.0,Case156,deviant,Turning & Milling - Machine 9,ID4641,D,Machine 9 - Turning & Milling,40.0,0.0,420.0,2012-02-21 06:50:00,410.0,2.0,1.0,6.0,420.0,420.0,2.0,25.0
Punch Holder,missing,350.0,Case267,deviant,Round Grinding - Machine 3,ID0420,D,Machine 3 - Round Grinding,3.0,0.0,27.0,2012-02-21 07:17:00,437.0,2.0,1.0,7.0,29.0,67039.0,64.0,25.0
Ballnut,missing,66.0,Case212,deviant,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,0.0,0.0,61.0,2012-02-21 08:13:00,493.0,2.0,1.0,8.0,0.0,0.0,1.0,26.0
Punch Holder,missing,350.0,Case267,deviant,Round Grinding - Machine 3,ID4385,D,Machine 3 - Round Grinding,6.0,0.0,66.0,2012-02-21 08:25:00,505.0,2.0,1.0,8.0,68.0,67107.0,65.0,26.0
Cable Head,missing,5.0,Case251,regular,Final Inspection Q.C.,ID4163,D,Quality Check 1,0.0,0.0,100.0,2012-02-21 08:40:00,520.0,2.0,1.0,8.0,1190.0,62905.0,10.0,26.0
Ballnut,missing,4.0,Case76,regular,Final Inspection Q.C.,ID4493,D,Quality Check 1,4.0,0.0,61.0,2012-02-21 10:19:00,619.0,2.0,1.0,10.0,559.0,2749.0,3.0,25.0
Ballnut,missing,18.0,Case100,regular,Turning & Milling - Machine 8,ID4219,S,Machine 8 - Turning & Milling,1.0,0.0,258.0,2012-02-21 11:03:00,663.0,2.0,1.0,11.0,486.0,1026.0,3.0,25.0
Punch Holder,missing,350.0,Case267,deviant,Round Grinding - Machine 3,ID4385,D,Machine 3 - Round Grinding,9.0,0.0,177.0,2012-02-21 11:22:00,682.0,2.0,1.0,11.0,177.0,67284.0,66.0,25.0
